language_id,name_en,name_es,name_pt,indigenous_name,alternative_name,iso_639_3_code,language_family,language_family_id,language_family_code,countries,country_codes,ailla_language_url,description,islandora_pid,collection_count,collection_urls,earliest_item_year,latest_item_year,total_items,public_items,earliest_deposit_year,latest_deposit_year,latitude,longitude
145,Ch'ol,ch'ol,chol,Lakty’añ,Chol,ctu,Mayan,195.0,myn,Mexico,MEX,https://ailla.utexas.org/languages/145,,ailla:119634,15,https://ailla.utexas.org/collections/1421; https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/566; https://ailla.utexas.org/collections/862; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/822; https://ailla.utexas.org/collections/1064; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/985; https://ailla.utexas.org/collections/1302,1959.0,2020.0,340,306,2007.0,2021.0,17.3627,-92.4661
476,Ch'olti',ch'olti',ch'olti',ch'olti',,mis,Mayan,195.0,myn,Guatemala; Belize,GTM; BLZ,https://ailla.utexas.org/languages/476,Ch'olti',ailla:254620,3,https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/165,1959.0,2007.0,3,3,2014.0,2021.0,15.1875,-89.2752
577,Chachi,chachi,cha'palaachi,Cha’palaa,"Kayapa, Cayapa, Cha’ Palaachi, Cha’palaachi, Chachilla",cbi,Barbacoan,578.0,sai,Ecuador,ECU,https://ailla.utexas.org/languages/577,,ailla:280064,1,https://ailla.utexas.org/collections/664,2009.0,2009.0,1,1,2021.0,2021.0,,
209,Chatino,chatino,chatino,chatino,,omq,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/209,Chatino,ailla:119703,23,https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/671; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/801; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/302; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/723; https://ailla.utexas.org/collections/550; https://ailla.utexas.org/collections/550; https://ailla.utexas.org/collections/670,1985.0,2012.0,16,16,2010.0,2021.0,,
113,"Chatino, Eastern San Juan Quiahije",chatino oriental de San Juan Quiahije,chatino oriental de San Juan Quiahije,Chaꞌ jnaꞌa,,ctp,Chatino,209.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/113,"Chatino, Eastern San Juan Quiahije",ailla:119602,18,https://ailla.utexas.org/collections/164; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1541; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/165; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/550,1977.0,2021.0,297,281,2006.0,2022.0,,
431,"Chatino, Eastern, Ixtapan",chatino oriental de Ixtapan,chatino oriental de Ixtapan,Cha’ jna’a,Western Highland Chatino,ctp,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/431,"Chatino, Eastern, Ixtapan",ailla:247572,18,https://ailla.utexas.org/collections/164; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1541; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/165; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/550,2015.0,2015.0,3,3,2017.0,2018.0,,
432,"Chatino, Eastern, San Francisco Ixpantepec",chatino oriental de San Francisco Ixpantepec,chatino oriental de San Francisco Ixpantepec,Cha’ jna’a,Western Highland Chatino,ctp,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/432,"Chatino, Eastern, San Francisco Ixpantepec",ailla:247573,18,https://ailla.utexas.org/collections/164; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1541; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/165; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/550,,,1,1,2017.0,2017.0,,
428,"Chatino, Eastern, San Juan Lachao",chatino oriental de San Juan Lachao,chatino oriental de San Juan Lachao,Cha’ jna’a,Eastern Highland Chatino,cly,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/428,"Chatino, Eastern, San Juan Lachao",ailla:247569,1,https://ailla.utexas.org/collections/1201,2009.0,2009.0,1,1,2017.0,2017.0,,
201,"Chatino, Eastern, San Marcos Zacatepec",chatino oriental de San Marcos Zacatepec,chatino oriental de San Marcos Zacatepec,Cha’ jna’a,,ctz,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/201,"Chatino, Eastern, San Marcos Zacatepec",ailla:119695,8,https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/742,1974.0,2013.0,297,296,2009.0,2021.0,,
430,"Chatino, Eastern, San Miguel Panixtlahuaca",chatino oriental de San Miguel Panixtlahuaca,chatino oriental de San Miguel Panixtlahuaca,Chaꞌ jnaꞌa,Western Highland Chatino,ctp,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/430,"Chatino, Eastern, San Miguel Panixtlahuaca",ailla:247571,18,https://ailla.utexas.org/collections/164; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1541; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/165; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/550,2005.0,2008.0,2,1,2017.0,2021.0,,
429,"Chatino, Eastern, Santa Cruz Tepenixtlahuaca",chatino oriental de Santa Cruz Tepenixtlahuaca,chatino oriental de Santa Cruz Tepenixtlahuaca,Chaꞌ jnaꞌa,Western Highland Chatino,ctp,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/429,"Chatino, Eastern, Santa Cruz Tepenixtlahuaca",ailla:247570,18,https://ailla.utexas.org/collections/164; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1541; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/165; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/550,2008.0,2008.0,1,1,2017.0,2017.0,,
207,"Chatino, Eastern, Santa Lucía Teotepec",chatino oriental de Teotepec,chatino oriental de Teotepec,Chaꞌ jnaꞌa,"Chatino, Nopala",cya,Chatino,209.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/207,"Chatino, Eastern, Santa Lucía Teotepec",ailla:119701,5,https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/782,2009.0,2016.0,76,76,2009.0,2021.0,,
359,"Chatino, Eastern, Santa María Amialtepec",chatino oriental de amialtepec,chatino oriental de Santa María Amialtepec,Cha’ jna’a,"Cha’ jna’a, Cha’t-An",ctp,Chatino,209.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/359,"Chatino, Eastern, Santa María Amialtepec",ailla:119853,18,https://ailla.utexas.org/collections/164; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1541; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/165; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/550,2008.0,2014.0,24,24,2014.0,2017.0,,
434,"Chatino, Eastern, Santa María Temaxcaltepec",chatino oriental de Santa María Temaxcaltepec,chatino oriental de Santa María Temaxcaltepec,Cha’ jna’a,,cya,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/434,"Chatino, Eastern, Santa María Temaxcaltepec",ailla:247575,5,https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/782,2009.0,2009.0,1,1,2017.0,2017.0,,
433,"Chatino, Eastern, Santa María Tiltepec",chatino oriental de Santa María Tiltepec,chatino oriental de Santa María Tiltepec,Cha’ jna’a,,cya,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/433,"Chatino, Eastern, Santa María Tiltepec",ailla:247574,5,https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/782,2009.0,2009.0,1,1,2017.0,2017.0,,
360,"Chatino, Eastern, Santa María Yolotepec",chatino de Yolotepec,chatino oriental de Santa María Yolotepec,Cha’ jna’a,Santa Maria Yolotepec,cly,Chatino,209.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/360,"Chatino, Eastern, Santa María Yolotepec",ailla:119854,1,https://ailla.utexas.org/collections/1201,2008.0,2014.0,8,8,2014.0,2017.0,,
435,"Chatino, Eastern, Santiago Cuixtla",chatino oriental de Santiago Cuixtla,chatino oriental de Santiago Cuixtla,Cha’ jna’a,,cya,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/435,"Chatino, Eastern, Santiago Cuixtla",ailla:247576,5,https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/782,,,1,1,2017.0,2017.0,,
160,"Chatino, Eastern, Santiago Yaitepec",chatino oriental de Yaitepec,chatino oriental de Santiago Yaitepec,Cha’ jna’a,"Chatino, Western Highland, Chatino de la Zona Alta Occidental, Sierra Occidental Chatino",ctp,Chatino,209.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/160,"Chatino, Eastern, Santiago Yaitepec",ailla:119650,18,https://ailla.utexas.org/collections/164; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1541; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/165; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/550,1961.0,2013.0,169,167,2006.0,2021.0,,
364,"Chatino, Eastern, Santos Reyes Nopala",chatino oriental de Santos Reyes Nopala,chatino oriental de Santos Reyes Nopala,Cha’ jna’a,"chatino oriental bajo, Cha’ jna’a",cya,Chatino,209.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/364,"Chatino, Eastern, Santos Reyes Nopala",ailla:119858,5,https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/782,2008.0,2014.0,5,5,2014.0,2021.0,,
412,"Chatino, Santo Domingo Teojomulco",chatino de Santo Domingo Teojomulco,chatino de Santo Domingo Teojomulco,Cha’ jna’a,,mis,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/412,"Chatino, Santo Domingo Teojomulco",ailla:244866,3,https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/165,2016.0,2016.0,1,1,2017.0,2018.0,,
210,"Chatino, Tataltepec de Valdés",chatino de Tataltepec,chatino de Tataltepec de Valdéz,Chá'knyá,Lowland Chatino,cta,Chatino,209.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/210,,ailla:119704,7,https://ailla.utexas.org/collections/164; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/165,1979.0,2016.0,171,171,2007.0,2021.0,,
211,"Chatino, Zenzontepec",chatino de Zenzontepec,chatino de Zenzotepec,Cha’ jna’a,Northern Chatino,czn,Chatino,209.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/211,"Chatino, Zenzontepec",ailla:119705,7,https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/671; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1701,1961.0,2017.0,212,210,2007.0,2021.0,,
393,Cherokee,Cheroke,cheroqui,Tsalagi,Tslagi,chr,Iroquoian,501.0,iro,United States of America,USA,https://ailla.utexas.org/languages/393,Spoken in NC and OK,ailla:242173,0,,,,0,0,,,,
301,Chiapanec,chiapaneco,chiapaneca,,Chiapaneco,cip,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/301,,ailla:119795,2,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663,1964.0,2008.0,7,7,2014.0,2017.0,,
7,Chibchan,chibcha,chibcha,,"Chíbchan, Chibchano",cba,Central American Indigenous Languages,558.0,cai,,,https://ailla.utexas.org/languages/7,,ailla:119682,2,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663,1964.0,1998.0,6,6,2008.0,2017.0,,
299,Chichimeco-Jonaz,chichimeca,chichimeca,,"Meco, Pame de Chichimeca-Jonaz, Chichimec, Chichimeca, Chichimeco, Uzá’",pei,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/299,,ailla:119793,2,https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/1663,1983.0,2015.0,4,4,2014.0,2021.0,,
176,Chicomuceltec,chikomuselteco,chicomucelteco,,"Cac’chiquel Mam, Cakchiquel Mam, Chicomulcelteco",cob,Mayan,195.0,myn,Mexico,MEX,https://ailla.utexas.org/languages/176,,ailla:119667,1,https://ailla.utexas.org/collections/783,1968.0,1968.0,3,3,2017.0,2022.0,16.205,-92.0991
308,"Chinantec, Chiltepec",chinantec de Chiltepec,chinanteca de Chiltepec,,"Jajme dzä mii, Jmiih kia’ dzä mii",csa,Chinantecan,366.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/308,,ailla:119802,1,https://ailla.utexas.org/collections/1663,1983.0,1983.0,2,2,2014.0,2014.0,,
309,"Chinantec, Lalana",chinanteco de San Juan Lalana,chinanteca de San Juan Lalana,,"Chinanteco del sureste bajo, Chinanteco de San Juan Lalana, Jujmi",cnl,Chinantecan,366.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/309,,ailla:119803,1,https://ailla.utexas.org/collections/1663,1983.0,1983.0,1,1,2014.0,2014.0,,
311,"Chinantec, Ojitlán",chinanteco del norte,chinanteca de norte,,"Comaltepec, Chinanteco del norte, Chinantec, Jmiih kia’ dzä ‘vï ï, Jujmi",chj,Chinantecan,366.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/311,,ailla:119805,1,https://ailla.utexas.org/collections/1663,1983.0,1983.0,1,1,2014.0,2014.0,,
310,"Chinantec, Palantla",chinanteco de San Pedro Tlatepuzco,chinanteca de San Pedro Tlatepuzco,,"Jajme dzä mii, Jmiih kia’ dzä mii, Chinanteco de San Pedro Tlatepuzco",cpa,Chinantecan,366.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/310,,ailla:119804,1,https://ailla.utexas.org/collections/1663,1983.0,1983.0,1,1,2014.0,2014.0,,
312,"Chinantec, Quiotepec",chinanteco de Quiotepec,chinanteca de Quiotepec,,"Highland Chinantec, juu jmiih",chq,Chinantecan,366.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/312,,ailla:119806,2,https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/1663,1983.0,2015.0,3,3,2014.0,2021.0,,
122,"Chinantec, San Juan Lealao",chinanteco de San Juan Lealao,chinanteca de San Juan Lealao,,Chinanteco de San Juan Lealao,cle,Chinantecan,366.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/122,,ailla:119611,2,https://ailla.utexas.org/collections/403; https://ailla.utexas.org/collections/550,1997.0,1997.0,3,3,2006.0,2017.0,,
399,"Chinantec, Sochiápam",Chinanteco de Sochiápam,Chinanteca de Sochiápam,,,cso,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/399,,ailla:242621,1,https://ailla.utexas.org/collections/622,,,0,0,2016.0,2016.0,,
313,"Chinantec, Usila",Chinanteco del oeste central alto,chinanteca de Usila,,"Chinanteco del Oeste Central Alto, Jaú jm_, Jmiih kia’ dzä jii’Chinanteco del Oeste Central Alto, Jaú jm_, Jmiih kia’ dzä jii’",cuc,Chinantecan,366.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/313,,ailla:119807,1,https://ailla.utexas.org/collections/1663,1983.0,1983.0,1,1,2014.0,2014.0,,
366,Chinantecan,chinanteca,chinanteca,,,omq,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/366,Language family of Mexico.,ailla:119860,23,https://ailla.utexas.org/collections/1201; https://ailla.utexas.org/collections/1263; https://ailla.utexas.org/collections/671; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/801; https://ailla.utexas.org/collections/519; https://ailla.utexas.org/collections/302; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/1701; https://ailla.utexas.org/collections/723; https://ailla.utexas.org/collections/550; https://ailla.utexas.org/collections/550; https://ailla.utexas.org/collections/670,1965.0,1998.0,5,5,2014.0,2017.0,,
607,"Chinese, Mandarin",chino mandarín,mandarim,,,cmn,,,,China,CHN,https://ailla.utexas.org/languages/607,,ailla:283744,0,,,,0,0,,,,
475,Chinook,chinook,chinook,,"Shoalwater, Lower Chinook",chh,,,,United States of America,USA,https://ailla.utexas.org/languages/475,,ailla:254619,0,,1991.0,1994.0,2,2,2017.0,2017.0,,
322,Chinook Jargon,chinook wawa,jargão chinook,Chinook Wawa,"Chinook Jargon, Chinook Pidgin",chn,,,,Mexico,MEX,https://ailla.utexas.org/languages/322,,ailla:119816,1,https://ailla.utexas.org/collections/684,1964.0,1964.0,1,1,2014.0,2014.0,,
236,Chipaya,puquina,chipaya,,Puquina,cap,Uru-Chipaya,367.0,sai,Bolivia,BOL,https://ailla.utexas.org/languages/236,Language of Bolivia,ailla:119730,2,https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/783,1968.0,2007.0,3,3,2014.0,2021.0,,
90,Chiquitano,Chikitano,chiquitano,,"Chiquito, Tarapecosi",cax,South American Indigenous Languages,556.0,sai,Bolivia,BOL,https://ailla.utexas.org/languages/90,A language isolate of Bolivia.,ailla:119578,1,https://ailla.utexas.org/collections/410,1995.0,1995.0,1,1,2005.0,2005.0,,
337,Chiwere,iowa-oto,chiwere,Báxoje-Jíwere-Ñútˀachi,,iow,Siouan,335.0,sio,,,https://ailla.utexas.org/languages/337,,ailla:119831,0,,,,0,0,,,,
199,Chocholtec,chocholteco,chocholteca,,"Chocho, Chocholteco, Chochon, Chochonteco, Chochotec, Ngiba, Ngigua, Ngiwa",coz,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/199,,ailla:119693,1,https://ailla.utexas.org/collections/1663,1975.0,1998.0,6,6,2008.0,2020.0,,
3,Choco,chocó,chocó,,Chocoan,sai,South American Indigenous Languages,556.0,sai,,,https://ailla.utexas.org/languages/3,,ailla:119638,8,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1004; https://ailla.utexas.org/collections/1821,,,0,0,,,,
606,Cholon,Cholón,cholon,Seeptsá,,cht,,,,Peru,PER,https://ailla.utexas.org/languages/606,"The Cholón language, also known as Seeptsá, was formerly spoken in villages alongside the Upper Huallaga, in the regions of Huánuco and San Martín, in Peru. The language is thought to be ""extinct"". As of 2021, Martha Pérez Valderrama is the only rememberer of the language.",ailla:283737,1,https://ailla.utexas.org/collections/505,2021.0,2021.0,13,13,2021.0,2021.0,,
390,Chon,,chon ,,,sai,South American Indigenous Languages,556.0,sai,,,https://ailla.utexas.org/languages/390,,ailla:119885,8,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1004; https://ailla.utexas.org/collections/1821,,,0,0,,,,
